id,user_id,subscription_product_id,attempted_date,attempt_count,status,response,next_attempt_date,payment_method_id,is_reactivate,remarks
719799,1787,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,906,NULL,NULL
719937,57998,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,127821,NULL,NULL
719962,57982,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,127767,NULL,NULL
720036,55036,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117307,NULL,NULL
719983,57965,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,127696,NULL,NULL
719993,57959,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,127677,NULL,NULL
720018,57315,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,127939,NULL,NULL
720029,55041,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117317,NULL,NULL
720055,55024,26,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117278,NULL,NULL
720069,55014,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117249,NULL,NULL
720084,55004,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117229,NULL,NULL
720154,54958,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117112,NULL,NULL
720117,54980,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117160,NULL,NULL
720119,54979,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117159,NULL,NULL
720124,54976,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117152,NULL,NULL
720314,52448,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117071,NULL,NULL
720185,54936,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117068,NULL,NULL
720189,54933,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117055,NULL,NULL
720320,51852,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,121605,NULL,NULL
720354,49996,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105698,NULL,NULL
720441,49931,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105590,NULL,NULL
720447,49927,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105584,NULL,NULL
720451,49924,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105572,NULL,NULL
720453,49922,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105569,NULL,NULL
720401,49961,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105637,NULL,NULL
720407,49957,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105632,NULL,NULL
720470,49911,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105548,NULL,NULL
720372,49984,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105673,NULL,NULL
720422,49948,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105615,NULL,NULL
720427,49943,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105607,NULL,NULL
720429,49941,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105604,NULL,NULL
720435,49937,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105599,NULL,NULL
720382,49977,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105664,NULL,NULL
720490,49894,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105493,NULL,NULL
720625,49185,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,116108,NULL,NULL
720520,49721,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,105007,NULL,NULL
720752,45718,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93951,NULL,NULL
720689,45777,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,94061,NULL,NULL
720651,48192,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,126320,NULL,NULL
720656,48070,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117191,NULL,NULL
720703,45760,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,116483,NULL,NULL
720773,45705,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93925,NULL,NULL
720714,45752,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,94023,NULL,NULL
720726,45742,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,94003,NULL,NULL
720791,45686,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93879,NULL,NULL
720943,45361,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,93079,NULL,NULL
720854,45634,26,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93701,NULL,NULL
720856,45633,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93698,NULL,NULL
720814,45668,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93843,NULL,NULL
720826,45659,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93819,NULL,NULL
721026,44249,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,105246,NULL,NULL
721100,41203,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82405,NULL,NULL
721059,41247,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82506,NULL,NULL
721067,41240,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82494,NULL,NULL
721078,41228,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93583,NULL,NULL
721103,41201,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82400,NULL,NULL
721094,41209,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82416,NULL,NULL
721157,41142,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82287,NULL,NULL
721164,41137,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82275,NULL,NULL
721111,41193,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82380,NULL,NULL
721126,41173,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82347,NULL,NULL
721366,37684,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,73474,NULL,NULL
721313,37750,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,73600,NULL,NULL
721371,37675,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,73456,NULL,NULL
721556,37133,26,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,72231,NULL,NULL
721434,37515,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,73023,NULL,NULL
721651,33545,26,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63979,NULL,NULL
721559,37086,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,82077,NULL,NULL
721577,36673,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,71240,NULL,NULL
721597,35907,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,69335,NULL,NULL
721676,33502,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63919,NULL,NULL
721681,33494,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63895,NULL,NULL
721610,35528,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,68408,NULL,NULL
721653,33543,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63977,NULL,NULL
721657,33538,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63971,NULL,NULL
721706,33463,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63845,NULL,NULL
721710,33448,26,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63816,NULL,NULL
721723,33435,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,63794,NULL,NULL
721731,33426,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,128216,NULL,NULL
721956,29265,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,43481,NULL,NULL
721878,29504,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,44345,NULL,NULL
721894,29472,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,44277,NULL,NULL
721905,29446,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,44210,NULL,NULL
721919,29429,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,44163,NULL,NULL
721766,33232,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,84488,NULL,NULL
721809,31118,26,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,67516,NULL,NULL
722095,26062,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,93938,NULL,NULL
722098,25152,26,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,29570,NULL,NULL
722255,23349,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,136819,NULL,NULL
722137,24162,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,27258,NULL,NULL
722150,24128,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,27070,NULL,NULL
722435,20075,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,10172,NULL,NULL
722159,24112,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,27031,NULL,NULL
722161,24111,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,27027,NULL,NULL
722163,24105,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,27016,NULL,NULL
722176,23967,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,28639,NULL,NULL
722345,21796,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,14457,NULL,NULL
722437,20070,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,10167,NULL,NULL
722416,20144,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,34050,NULL,NULL
722420,20128,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,10231,NULL,NULL
722446,20047,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,10142,NULL,NULL
722482,19856,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,9944,NULL,NULL
722465,19923,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,10874,NULL,NULL
722489,19843,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,9931,NULL,NULL
722940,10118,12,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,78592,NULL,NULL
722510,19548,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,9613,NULL,NULL
722998,8539,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,3099,NULL,NULL
722696,16189,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,117245,NULL,NULL
722723,14985,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,3583,NULL,NULL
722932,10371,11,2020-02-03,2,0,Subscription payment fail - transaction declined by authorization system,2020-03-01,25216,NULL,NULL
722945,10057,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,53712,NULL,NULL
722981,9078,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,37654,NULL,NULL
